"","player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","s20122013","s20132014","s20142015","s20152016","s20162017","s20172018"
"696",8471231,"Kyle","Chipchura","CAN","Westlock","C","1986-02-19","/api/v1/people/8471231",28,28,28,28,0,0
"697",8473658,"Victor","Bartley","CAN","Ottawa","D","1988-02-17","/api/v1/people/8473658",34,34,34,34,0,0
"698",8471483,"Kyle","Wilson","CAN","Oakville","C","1984-12-15","/api/v1/people/8471483",0,0,0,0,0,0
"699",8474092,"Jeremy","Smith","USA","Dearborn","G","1989-04-13","/api/v1/people/8474092",0,0,0,0,27,0
"700",8468540,"Dan","Ellis","CAN","Saskatoon","G","1980-06-19","/api/v1/people/8468540",26,15,33,0,0,0
"701",8467844,"Jason","Blake","USA","Moorhead","LW","1973-09-02","/api/v1/people/8467844",0,0,0,0,0,0
"702",8459587,"Todd","Marchant","USA","Buffalo","C","1973-08-12","/api/v1/people/8459587",0,0,0,0,0,0
"703",8468095,"George","Parros","USA","Washington","RW","1979-12-29","/api/v1/people/8468095",33,1,0,0,0,0
"704",8474598,"Nicolas","Deschamps","CAN","LaSalle","C","1990-01-06","/api/v1/people/8474598",0,24,0,0,0,0
"705",8474646,"Brandon","McMillan","CAN","Richmond","LW","1990-03-22","/api/v1/people/8474646",32,28,28,0,0,0
"706",8467393,"Jarkko","Ruutu","FIN","Helsinki","LW","1975-08-23","/api/v1/people/8467393",0,0,0,0,0,0
"707",8467304,"Andy","Sutton","CAN","Kingston","D","1975-03-10","/api/v1/people/8467304",0,0,0,0,0,0
"708",8468598,"Lubomir","Visnovsky","SVK","Topolcany","D","1976-08-11","/api/v1/people/8468598",22,22,22,0,0,0
"709",8475105,"Dan","Sexton","USA","Apple Valley","RW","1987-04-29","/api/v1/people/8475105",0,0,0,0,0,0
"710",8464984,"Josh","Green","CAN","Camrose","C","1977-11-16","/api/v1/people/8464984",0,0,0,0,0,0
"711",8474765,"Anders","Lindback","SWE","Gävle","G","1988-05-03","/api/v1/people/8474765",31,31,15,28,0,0
"712",8459596,"Andrew","Brunette","CAN","Sudbury","LW","1973-08-24","/api/v1/people/8459596",0,0,0,0,0,0
"713",8471279,"Sami","Lepisto","FIN","Espoo","D","1984-10-17","/api/v1/people/8471279",0,0,0,0,0,0
"714",8459461,"Brendan","Morrison","CAN","Pitt Meadows","C","1975-08-15","/api/v1/people/8459461",0,0,0,0,0,0
"715",8474103,"Joe","Lavin","USA","Worcester","D","1989-07-17","/api/v1/people/8474103",0,0,0,0,0,0
"716",8474709,"Matt","Martin","CAN","Windsor","LW","1989-05-08","/api/v1/people/8474709",22,22,22,22,5,5
"717",8467931,"Matt","Carkner","CAN","Winchester","D","1980-11-03","/api/v1/people/8467931",22,22,0,0,0,0
"718",8468101,"Radek","Martinek","CZE","Havlickuv Brod","D","1976-08-31","/api/v1/people/8468101",22,22,0,0,0,0
"719",8470144,"Frans","Nielsen","DNK","Herning","C","1984-04-24","/api/v1/people/8470144",22,22,22,22,12,12
"720",8475314,"Anders","Lee","USA","Edina","LW","1990-07-03","/api/v1/people/8475314",22,22,22,22,22,22
"721",8475754,"Brock","Nelson","USA","Warroad","C","1991-10-15","/api/v1/people/8475754",22,22,22,22,22,22
"722",8474666,"David","Ullstrom","SWE","Jönköping","LW","1989-04-22","/api/v1/people/8474666",22,0,0,0,0,0
"723",8475166,"John","Tavares","CAN","Mississauga","C","1990-09-20","/api/v1/people/8475166",22,22,22,22,22,22
"724",8473584,"Andrew","MacDonald","CAN","Judique","D","1986-09-07","/api/v1/people/8473584",22,22,16,16,16,16
"725",8476458,"Ryan","Strome","CAN","Mississauga","C","1993-07-11","/api/v1/people/8476458",0,22,22,22,22,25
"726",8473546,"Michael","Grabner","AUT","Villach","RW","1987-10-05","/api/v1/people/8473546",22,22,22,5,10,23
"727",8475177,"Calvin","de Haan","CAN","Carp","D","1991-05-09","/api/v1/people/8475177",0,22,22,22,22,22
"728",8464967,"Marty","Reasoner","USA","Honeoye Falls","C","1977-02-26","/api/v1/people/8464967",22,0,0,0,0,0
"729",8469779,"Keith","Aucoin","USA","Waltham","C","1978-11-06","/api/v1/people/8469779",22,18,0,0,0,0
"730",8474604,"Aaron","Ness","USA","Roseau","D","1990-05-18","/api/v1/people/8474604",0,22,0,24,24,24
"731",8470644,"Colin","McDonald","USA","Wethersfield","RW","1984-09-30","/api/v1/people/8470644",22,22,22,16,16,0
"732",8473514,"Jesse","Joensuu","FIN","Pori","LW","1987-10-05","/api/v1/people/8473514",22,25,25,0,0,0
"733",8474573,"Josh","Bailey","CAN","Bowmanville","RW","1989-10-02","/api/v1/people/8474573",22,22,22,22,22,22
"734",8474690,"Kevin","Poulin","CAN","Montreal","G","1990-04-12","/api/v1/people/8474690",22,22,22,0,0,0
"735",8473565,"Brian","Strait","USA","Waltham","D","1988-01-04","/api/v1/people/8473565",22,22,22,22,35,0
"736",8474659,"Matt","Donovan","USA","Edmond","D","1990-05-09","/api/v1/people/8474659",0,22,22,0,0,0
"737",8473449,"Kyle","Okposo","USA","St. Paul","RW","1988-04-16","/api/v1/people/8473449",22,22,22,22,19,19
"738",8471701,"Joe","Finley","USA","Edina","D","1987-06-29","/api/v1/people/8471701",22,0,0,0,0,0
"739",8474612,"Travis","Hamonic","CAN","St. Malo","D","1990-08-16","/api/v1/people/8474612",22,22,22,22,22,21
"740",8470852,"Matt","Moulson","CAN","North York","LW","1983-11-01","/api/v1/people/8470852",22,37,19,19,19,19
"741",8476367,"John","Persson","SWE","Ostersund","LW","1992-05-18","/api/v1/people/8476367",0,22,0,0,0,0
"742",8476445,"Johan","Sundstrom","SWE","Gothenburg","C","1992-09-21","/api/v1/people/8476445",0,22,0,0,0,0
"743",8475195,"Anders","Nilsson","SWE","Lulea","G","1990-03-19","/api/v1/people/8475195",0,22,0,25,19,20
"744",8475231,"Casey","Cizikas","CAN","Toronto","C","1991-02-27","/api/v1/people/8475231",22,22,22,22,22,22
"745",8460705,"Evgeni","Nabokov","RUS","Kamenogorsk","G","1975-07-25","/api/v1/people/8460705",22,22,31,0,0,0
"746",8468309,"Mark","Streit","CHE","Bern","D","1977-12-11","/api/v1/people/8468309",22,16,16,16,16,1
"747",8468504,"Brad","Boyes","CAN","Mississauga","RW","1982-04-17","/api/v1/people/8468504",22,33,33,5,0,0
"748",8471234,"Wojtek","Wolski","CAN","Zabrze","LW","1986-02-24","/api/v1/people/8471234",24,0,0,0,0,0
"749",8467371,"Mike","Ribeiro","CAN","Montreal","C","1980-02-10","/api/v1/people/8467371",24,28,34,34,34,0
"750",8475619,"Aaron","Volpatti","CAN","Revelstoke","LW","1985-05-30","/api/v1/people/8475619",20,24,24,0,0,0
"751",8476162,"Steve","Oleksy","USA","Chesterfield","D","1986-02-04","/api/v1/people/8476162",24,24,24,0,17,0
"752",8475831,"Philipp","Grubauer","DEU","Rosenheim","G","1991-11-25","/api/v1/people/8475831",24,24,24,24,24,24
"753",8475200,"Dmitry","Orlov","RUS","Novokuznetsk","D","1991-07-23","/api/v1/people/8475200",24,24,0,24,24,24
"754",8477220,"Nate","Schmidt","USA","St. Cloud","D","1991-07-16","/api/v1/people/8477220",0,24,24,24,24,38
"755",8470156,"Joey","Crabb","USA","Anchorage","RW","1983-04-03","/api/v1/people/8470156",24,33,0,0,0,0
"756",8474649,"Tomas","Kundratek","CZE","Prerov","D","1989-12-26","/api/v1/people/8474649",24,0,0,0,0,0
"757",8476799,"Cameron","Schilling","USA","Carmel","D","1988-10-07","/api/v1/people/8476799",24,24,24,0,0,0
"758",8476880,"Tom","Wilson","CAN","Toronto","RW","1994-03-29","/api/v1/people/8476880",24,24,24,24,24,24
"759",8475690,"Christopher","Tanev","CAN","Toronto","D","1989-12-20","/api/v1/people/8475690",20,20,20,20,20,20
"760",8475663,"Eddie","Lack","SWE","Norrtälje","G","1988-01-05","/api/v1/people/8475663",0,20,20,26,26,21
"761",8473488,"Sergei","Shirokov","RUS","Moscow","LW","1986-03-10","/api/v1/people/8473488",0,0,0,0,0,0
"762",8473931,"Lee","Sweatt","USA","Elburn","D","1985-08-13","/api/v1/people/8473931",0,0,0,0,0,0
"763",8467334,"Manny","Malhotra","CAN","Mississauga","C","1980-05-18","/api/v1/people/8467334",20,26,1,0,0,0
"764",8474668,"Dale","Weise","CAN","Winnipeg","RW","1988-08-05","/api/v1/people/8474668",20,20,1,11,16,16
"765",8471752,"Marc-Andre","Gragnani","CAN","Montreal","D","1987-03-11","/api/v1/people/8471752",26,0,0,23,0,0
"766",8465192,"Samuel","Pahlsson","SWE","Ange","C","1977-12-17","/api/v1/people/8465192",0,0,0,0,0,0
"767",8470700,"Byron","Bitz","CAN","Saskatoon","RW","1984-07-21","/api/v1/people/8470700",0,0,0,0,0,0
"768",8473682,"Andrew","Ebbett","CAN","Vernon","C","1983-01-02","/api/v1/people/8473682",20,17,17,0,0,0
"769",8471266,"David","Booth","USA","Detroit","LW","1984-11-24","/api/v1/people/8471266",20,20,5,0,0,12
"770",8475178,"Zack","Kassian","CAN","Windsor","RW","1991-01-24","/api/v1/people/8475178",20,20,20,25,25,25
"771",8477073,"Kurtis","MacDermid","CAN","Sauble Beach","D","1994-03-25","/api/v1/people/8477073",0,0,0,0,0,14
"772",8470618,"Anthony","Stewart","CAN","LaSalle","RW","1985-01-05","/api/v1/people/8470618",0,0,0,0,0,0
"773",8473541,"Jonathan","Bernier","CAN","Laval","G","1988-08-07","/api/v1/people/8473541",14,5,5,5,32,27
"774",8460500,"Nolan","Baumgartner","CAN","Calgary","D","1976-03-23","/api/v1/people/8460500",0,0,0,0,0,0
"775",8473914,"Mark","Letestu","CAN","Elk Point","C","1985-02-04","/api/v1/people/8473914",36,36,36,25,25,36
"776",8473533,"Jordan","Staal","CAN","Thunder Bay","C","1988-09-10","/api/v1/people/8473533",26,26,26,26,26,26
"777",8469760,"Zbynek","Michalek","CZE","Jindrichuv Hradec","D","1982-12-23","/api/v1/people/8469760",28,28,18,28,28,0
"778",8467964,"Mike","Comrie","CAN","Edmonton","C","1980-09-11","/api/v1/people/8467964",0,0,0,0,0,0
"779",8468252,"Eric","Godard","CAN","Vernon","RW","1980-03-07","/api/v1/people/8468252",0,0,0,0,0,0
"780",8458529,"Alex","Kovalev","RUS","Togliatti","RW","1973-02-24","/api/v1/people/8458529",33,0,0,0,0,0
"781",8474025,"Eric","Tangradi","USA","Philadelphia","LW","1989-02-10","/api/v1/people/8474025",35,35,1,12,0,0
"782",8462161,"Brent","Johnson","USA","Farmington","G","1977-03-12","/api/v1/people/8462161",0,0,0,0,0,0
"783",8470966,"Mark","Giordano","CAN","Toronto","D","1983-10-03","/api/v1/people/8470966",21,21,21,21,21,21
"784",8475878,"Freddie","Hamilton","CAN","Toronto","C","1992-01-01","/api/v1/people/8475878",0,29,27,21,21,21
"785",8477935,"Sam","Bennett","CAN","Holland Landing","C","1996-06-20","/api/v1/people/8477935",0,0,21,21,21,21
"786",8473434,"Chad","Johnson","CAN","Saskatoon","G","1986-06-10","/api/v1/people/8473434",28,6,22,19,21,19
"787",8474642,"Lance","Bouma","CAN","Provost","LW","1990-03-25","/api/v1/people/8474642",0,21,21,21,21,11
"788",8474673,"TJ","Brodie","CAN","Chatham","D","1990-06-07","/api/v1/people/8474673",21,21,21,21,21,21
"789",8476312,"Josh","Manson","CAN","Hinsdale","D","1991-10-07","/api/v1/people/8476312",0,0,32,32,32,32
"790",8477941,"Nick","Ritchie","CAN","Orangeville","LW","1995-12-05","/api/v1/people/8477941",0,0,0,32,32,32
"791",8474150,"Mikael","Backlund","SWE","Vasteras","C","1989-03-17","/api/v1/people/8474150",21,21,21,21,21,21
"792",8475163,"Alex","Chiasson","CAN","Montreal","RW","1990-10-01","/api/v1/people/8475163",15,15,30,30,21,24
"793",8475780,"Chris","Wagner","USA","Walpole","RW","1991-05-27","/api/v1/people/8475780",0,0,32,27,32,32
"794",8473560,"Korbinian","Holzer","DEU","Munich","D","1988-02-16","/api/v1/people/8473560",5,0,5,32,32,32
"795",8478131,"Ondrej","Kase","CZE","Kadan","RW","1995-11-08","/api/v1/people/8478131",0,0,0,0,32,32
"796",8475907,"Micheal","Ferland","CAN","Swan River","LW","1992-04-20","/api/v1/people/8475907",0,0,21,21,21,21
"797",8477508,"Curtis","Lazar","CAN","Salmon Arm","C","1995-02-02","/api/v1/people/8477508",0,0,30,30,21,21
"798",8471766,"Jared","Boll","USA","Charlotte","RW","1986-05-13","/api/v1/people/8471766",36,36,36,36,32,32
"799",8477447,"Shea","Theodore","CAN","Langley","D","1995-08-03","/api/v1/people/8477447",0,0,0,32,32,38
"800",8477986,"Brandon","Montour","CAN","Brantford","D","1994-04-11","/api/v1/people/8477986",0,0,0,0,32,32
"801",8476400,"Logan","Shaw","CAN","Glace Bay","RW","1992-10-05","/api/v1/people/8476400",0,0,0,33,32,32
"802",8476346,"Johnny","Gaudreau","USA","Salem","LW","1993-08-13","/api/v1/people/8476346",0,21,21,21,21,21
"803",8479314,"Matthew","Tkachuk","USA","Scottsdale","LW","1997-12-11","/api/v1/people/8479314",0,0,0,0,21,21
"804",8477497,"Sean","Monahan","CAN","Brampton","C","1994-10-12","/api/v1/people/8477497",0,21,21,21,21,21
"805",8470162,"Matt","Stajan","CAN","Mississauga","C","1983-12-19","/api/v1/people/8470162",21,21,21,21,21,21
"806",8476903,"Jon","Gillies","USA","Concord","G","1994-01-22","/api/v1/people/8476903",0,0,0,0,21,21
"807",8471879,"Kyle","Cumiskey","CAN","Abbotsford","D","1986-12-02","/api/v1/people/8471879",0,0,11,0,0,0
"808",8476806,"J.T.","Brown","USA","Burnsville","RW","1990-07-02","/api/v1/people/8476806",0,31,31,31,31,32
"809",8471750,"Ben","Bishop","USA","Denver","G","1986-11-21","/api/v1/people/8471750",31,31,31,31,31,15
"810",8476886,"Slater","Koekkoek","CAN","Winchester","D","1994-02-18","/api/v1/people/8476886",0,0,31,31,31,31
"811",8476453,"Nikita","Kucherov","RUS","Maykop","RW","1993-06-17","/api/v1/people/8476453",0,31,31,31,31,31
"812",8477300,"Viktor","Svedberg","SWE","Gothenburg","D","1991-05-24","/api/v1/people/8477300",0,0,0,11,0,0
"813",8474870,"Tyler","Johnson","USA","Spokane","C","1990-07-29","/api/v1/people/8474870",31,31,31,31,31,31
"814",8477386,"Henri","Ikonen","FIN","Savonlinna","LW","1994-04-17","/api/v1/people/8477386",0,0,0,0,0,0
"815",8476292,"Ondrej","Palat","CZE","Frydek-Mistek","LW","1991-03-28","/api/v1/people/8476292",31,31,31,31,31,31
"816",8474717,"Mark","Barberio","CAN","Montreal","D","1990-03-23","/api/v1/people/8474717",31,31,31,1,1,27
"817",8475807,"Joakim","Nordstrom","SWE","Stockholm","LW","1992-02-25","/api/v1/people/8475807",0,11,11,26,26,26
"818",8476539,"Jonathan","Marchessault","CAN","Cap-Rouge","C","1990-12-27","/api/v1/people/8476539",36,0,31,31,33,38
"819",8476975,"Cedric","Paquette","CAN","Gaspe","C","1993-08-13","/api/v1/people/8476975",0,31,31,31,31,31
"820",8473986,"Alex","Killorn","CAN","Halifax","LW","1989-09-14","/api/v1/people/8473986",31,31,31,31,31,31
"821",8476860,"Dylan","Blujus","USA","Buffalo","D","1994-01-22","/api/v1/people/8476860",0,0,0,0,0,0
"822",8477950,"Tony","DeAngelo","USA","Sewell","D","1995-10-24","/api/v1/people/8477950",0,0,0,0,28,10
"823",8477356,"Kristers","Gudlevskis","LVA","Aizkraukle","G","1992-07-31","/api/v1/people/8477356",0,31,0,31,31,0
"824",8476300,"Nikita","Nesterov","RUS","Chelyabinsk","D","1993-03-28","/api/v1/people/8476300",0,0,31,31,1,0
"825",8474520,"Jason","Garrison","CAN","White Rock","D","1984-11-13","/api/v1/people/8474520",20,20,31,31,31,38
"826",8476826,"Yanni","Gourde","CAN","Saint-Narcisse","C","1991-12-15","/api/v1/people/8476826",0,0,0,31,31,31
"827",8476864,"Ville","Pokka","FIN","Tornio","D","1994-06-03","/api/v1/people/8476864",0,0,0,0,0,0
"828",8474722,"Luke","Witkowski","USA","Holland","RW","1990-04-14","/api/v1/people/8474722",0,0,31,31,31,12
"829",8476394,"Michael","Paliotta","USA","Westport","D","1993-04-06","/api/v1/people/8476394",0,0,11,36,0,0
"830",8476479,"Phillip","Danault","CAN","Victoriaville","LW","1993-02-24","/api/v1/people/8476479",0,0,11,11,1,1
"831",8477205,"Andrej","Sustr","CZE","Plzen","D","1990-11-29","/api/v1/people/8477205",31,31,31,31,31,31
"832",8477326,"Joel","Vermin","CHE","Bern","RW","1992-02-05","/api/v1/people/8477326",0,0,0,31,31,0
"833",8477845,"Trevor","van Riemsdyk","USA","Middletown","D","1991-07-24","/api/v1/people/8477845",0,0,11,11,11,26
"834",8477009,"Jake","Dotchin","CAN","Cambridge","D","1994-03-24","/api/v1/people/8477009",0,0,0,0,31,31
"835",8476911,"Tanner","Richard","CAN","Markham","C","1993-04-06","/api/v1/people/8476911",0,0,0,0,31,0
"836",8476882,"Teuvo","Teravainen","FIN","Helsinki","LW","1994-09-11","/api/v1/people/8476882",0,11,11,11,26,26
"837",8477451,"Ryan","Hartman","USA","Hilton Head Isl.","LW","1994-09-20","/api/v1/people/8477451",0,0,11,11,11,34
"838",8477494,"Jonathan","Drouin","CAN","Ste-Agathe","LW","1995-03-28","/api/v1/people/8477494",0,0,31,31,31,1
"839",8477293,"Antti","Raanta","FIN","Rauma","G","1989-05-12","/api/v1/people/8477293",0,11,11,10,10,28
"840",8476480,"Vladislav","Namestnikov","RUS","Zhukovskiy","C","1992-11-22","/api/v1/people/8476480",0,31,31,31,31,10
"841",8476883,"Andrei","Vasilevskiy","RUS","Tyumen","G","1994-07-25","/api/v1/people/8476883",0,0,31,31,31,31
"842",8475715,"Oscar","Lindberg","SWE","Skellefteå","C","1991-10-29","/api/v1/people/8475715",0,0,10,10,10,38
"843",8475832,"Tom","Kuhnhackl","DEU","Landshut","RW","1992-01-21","/api/v1/people/8475832",0,0,0,17,17,17
"844",8475763,"Kevin","Hayes","USA","Dorchester","C","1992-05-08","/api/v1/people/8475763",0,0,10,10,10,10
"845",8475208,"Brian","Dumoulin","USA","Biddeford","D","1991-09-06","/api/v1/people/8475208",0,17,17,17,17,17
"846",8470110,"Trevor","Daley","CAN","Toronto","D","1983-10-09","/api/v1/people/8470110",15,15,15,17,17,12
"847",8470595,"Eric","Staal","CAN","Thunder Bay","C","1984-10-29","/api/v1/people/8470595",26,26,26,10,37,37
"848",8476897,"Oskar","Sundqvist","SWE","Boden","C","1994-03-23","/api/v1/people/8476897",0,0,0,17,17,18
"849",8473548,"Phil","Kessel","USA","Madison","RW","1987-10-02","/api/v1/people/8473548",5,5,5,17,17,17
"850",8476899,"Matt","Murray","CAN","Thunder Bay","G","1994-05-25","/api/v1/people/8476899",0,0,0,17,17,17
"851",8474602,"Justin","Schultz","CAN","Kelowna","D","1990-07-06","/api/v1/people/8474602",25,25,25,17,17,17
"852",8476869,"Brady","Skjei","USA","Lakeville","D","1994-03-26","/api/v1/people/8476869",0,0,0,10,10,10
"853",8477839,"Conor","Sheary","USA","Winchester","LW","1992-06-08","/api/v1/people/8477839",0,0,0,17,17,17
"854",8475810,"Bryan","Rust","USA","Pontiac","RW","1992-05-11","/api/v1/people/8475810",0,0,17,17,17,17
"855",8475855,"Jesper","Fast","SWE","Nassjo","RW","1991-12-02","/api/v1/people/8475855",0,10,10,10,10,10
"856",8476874,"Olli","Maatta","FIN","Jyväskylä","D","1994-08-22","/api/v1/people/8476874",0,17,17,17,17,17
"857",8475949,"Marek","Hrivik","SVK","Cadca","LW","1991-08-28","/api/v1/people/8475949",0,0,0,10,10,21
"858",8476884,"Derrick","Pouliot","CAN","Estevan","D","1994-01-16","/api/v1/people/8476884",0,0,17,17,17,20
"859",8476433,"Magnus","Hellberg","SWE","Uppsala","G","1991-04-04","/api/v1/people/8476433",0,34,0,10,10,0
"860",8477465,"Tristan","Jarry","CAN","Surrey","G","1995-04-29","/api/v1/people/8477465",0,0,0,0,17,17
"861",8475161,"Chris","Brown","USA","Flower Mound","RW","1991-02-03","/api/v1/people/8475161",28,28,24,24,0,0
"862",8477435,"Ryan","Graves","CAN","Yarmouth","D","1995-05-21","/api/v1/people/8477435",0,0,0,0,0,0
"863",8477126,"Jayson","Megna","USA","Fort Lauderdale","C","1990-02-01","/api/v1/people/8477126",0,17,17,10,20,20
"864",8477889,"Mathew","Bodie","CAN","East St. Paul","D","1990-03-07","/api/v1/people/8477889",0,0,0,0,0,0
"865",8476482,"Nicklas","Jensen","DNK","Herning","RW","1993-03-06","/api/v1/people/8476482",20,20,20,0,10,0
"866",8476807,"Matt","Tennyson","USA","Minneapolis","D","1990-04-23","/api/v1/people/8476807",29,0,29,29,26,19
"867",8474568,"Luke","Schenn","CAN","Saskatoon","D","1989-11-02","/api/v1/people/8474568",16,16,16,14,28,28
"868",8475188,"Brayden","McNabb","CAN","Davidson","D","1991-01-21","/api/v1/people/8475188",0,19,14,14,14,38
"869",8476331,"Dylan","DeMelo","CAN","London","D","1993-05-01","/api/v1/people/8476331",0,0,0,29,29,29
"870",8476919,"Chris","Tierney","CAN","Keswick","C","1994-07-01","/api/v1/people/8476919",0,0,29,29,29,29
"871",8475820,"Joonas","Donskoi","FIN","Raahe","RW","1992-04-13","/api/v1/people/8475820",0,0,0,29,29,29
"872",8477922,"Melker","Karlsson","SWE","Lycksele","C","1990-07-18","/api/v1/people/8477922",0,0,29,29,29,29
"873",8476442,"Matt","Nieto","USA","Long Beach","LW","1992-11-05","/api/v1/people/8476442",0,29,29,29,27,27
"874",8475455,"Brenden","Dillon","CAN","New Westminster","D","1990-11-13","/api/v1/people/8475455",15,15,15,29,29,29
"875",8476881,"Tomas","Hertl","CZE","Praha","C","1993-11-12","/api/v1/people/8476881",0,29,29,29,29,29
"876",8473571,"Jamie","McBain","USA","Edina","D","1988-02-25","/api/v1/people/8473571",26,19,14,14,28,0
"877",8468483,"Marian","Gaborik","SVK","Trencin","RW","1982-02-14","/api/v1/people/8468483",10,14,14,14,14,14
"878",8475857,"Kevin","Gravel","USA","Kingsford","D","1992-03-06","/api/v1/people/8475857",0,0,0,14,14,14
"879",8475879,"Mac","Carruth","USA","Salt Lake City","G","1992-03-25","/api/v1/people/8475879",0,0,0,0,0,0
"880",8476373,"Niklas","Lundstrom","SWE","Varmdo","G","1993-01-10","/api/v1/people/8476373",0,0,0,0,0,0
"881",8469485,"Derek","Roy","CAN","Ottawa","C","1983-05-04","/api/v1/people/8469485",15,18,25,0,0,0
"882",8468011,"Ryan","Miller","USA","East Lansing","G","1980-07-17","/api/v1/people/8468011",19,18,20,20,20,32
"883",8475175,"Magnus","Paajarvi","SWE","Norrkoping","LW","1991-04-12","/api/v1/people/8475175",25,18,18,18,18,18
"884",8468505,"Steve","Ott","CAN","Summerside","C","1982-08-19","/api/v1/people/8468505",19,18,18,18,12,0
